,neg_sent,neu_sent,pos_sent,Topic0,Topic1,Topic2,Topic3,y_3,y_7,y_30,y_90
647,0.021,0.815,0.16399999999999998,0.16,0.01,0.81,0.01,False,False,False,True
648,0.02,0.8079999999999999,0.172,0.95,0.02,0.02,0.02,False,False,False,False
649,0.016,0.8420000000000001,0.142,0.95,0.02,0.02,0.02,False,False,False,False
650,0.012,0.8170000000000001,0.172,0.95,0.02,0.02,0.02,False,False,False,True
651,0.015,0.7979999999999999,0.187,0.96,0.01,0.01,0.01,True,True,True,True
652,0.027000000000000003,0.826,0.147,0.02,0.02,0.94,0.02,False,True,True,True
653,0.016,0.836,0.14800000000000002,0.02,0.01,0.95,0.01,False,True,True,True
654,0.033,0.857,0.11,0.02,0.01,0.95,0.01,False,False,False,True
655,0.006,0.8270000000000001,0.16699999999999998,0.02,0.01,0.96,0.01,False,False,True,True
656,0.02,0.8740000000000001,0.106,0.95,0.02,0.02,0.02,False,False,False,False
657,0.017,0.865,0.11800000000000001,0.95,0.02,0.02,0.02,False,False,False,False
658,0.017,0.79,0.193,0.97,0.01,0.01,0.01,False,False,True,False
659,0.017,0.8190000000000001,0.165,0.97,0.01,0.01,0.01,False,False,True,False
660,0.036000000000000004,0.84,0.125,0.95,0.02,0.02,0.02,False,False,False,False
661,0.023,0.845,0.132,0.95,0.02,0.02,0.02,False,False,False,False
662,0.02,0.82,0.159,0.95,0.02,0.02,0.02,True,True,True,True
663,0.039,0.875,0.086,0.95,0.02,0.02,0.02,True,True,True,True
664,0.03,0.8079999999999999,0.162,0.27,0.01,0.7,0.01,False,False,False,True
665,0.006999999999999999,0.87,0.124,0.96,0.01,0.01,0.01,False,False,False,False
666,0.019,0.8320000000000001,0.15,0.96,0.01,0.01,0.01,False,False,True,False
667,0.019,0.825,0.156,0.96,0.01,0.01,0.01,False,False,False,False
668,0.03,0.8420000000000001,0.128,0.96,0.01,0.01,0.01,True,True,False,False
669,0.036000000000000004,0.831,0.132,0.95,0.02,0.02,0.02,True,True,True,True
670,0.008,0.879,0.11199999999999999,0.95,0.02,0.02,0.02,False,False,False,False
671,0.021,0.831,0.149,0.95,0.02,0.02,0.02,False,True,False,True
672,0.027000000000000003,0.831,0.141,0.95,0.02,0.02,0.02,True,False,True,False
673,0.032,0.8390000000000001,0.129,0.95,0.02,0.02,0.02,False,False,False,True
674,0.013999999999999999,0.845,0.14,0.95,0.02,0.02,0.02,True,True,True,False
675,0.016,0.8370000000000001,0.147,0.96,0.01,0.02,0.01,False,False,False,False
676,0.02,0.825,0.155,0.95,0.01,0.02,0.01,False,True,True,True
677,0.018000000000000002,0.851,0.132,0.96,0.01,0.01,0.01,False,False,True,True
678,0.013999999999999999,0.8390000000000001,0.147,0.95,0.02,0.02,0.02,True,True,False,False
679,0.026000000000000002,0.848,0.126,0.96,0.01,0.02,0.01,True,True,True,True
680,0.016,0.845,0.139,0.97,0.01,0.01,0.01,True,True,False,False
681,0.028999999999999998,0.81,0.161,0.95,0.02,0.02,0.02,False,False,True,False
682,0.034,0.821,0.14400000000000002,0.96,0.01,0.01,0.01,False,False,False,False
683,0.04,0.851,0.109,0.95,0.02,0.02,0.02,True,True,False,False
684,0.027999999999999997,0.805,0.166,0.95,0.02,0.02,0.02,True,True,True,False
685,0.022000000000000002,0.831,0.146,0.95,0.02,0.02,0.02,True,True,True,False
686,0.017,0.85,0.133,0.02,0.01,0.95,0.01,False,False,False,False
687,0.019,0.848,0.132,0.02,0.01,0.95,0.01,False,False,False,False
688,0.042,0.8590000000000001,0.1,0.02,0.02,0.95,0.02,True,True,True,False
689,0.027000000000000003,0.826,0.147,0.02,0.02,0.95,0.02,True,True,True,True
690,0.016,0.8140000000000001,0.171,0.96,0.01,0.01,0.01,False,True,True,True
691,0.027000000000000003,0.8540000000000001,0.11900000000000001,0.96,0.01,0.01,0.01,True,True,True,True
692,0.01,0.8170000000000001,0.174,0.96,0.01,0.01,0.01,False,False,False,False
693,0.023,0.841,0.136,0.96,0.01,0.01,0.01,False,False,False,True
694,0.02,0.855,0.124,0.96,0.01,0.01,0.01,True,True,False,False
695,0.023,0.843,0.133,0.96,0.01,0.01,0.01,True,True,True,True
696,0.032,0.8240000000000001,0.14400000000000002,0.96,0.01,0.02,0.01,False,True,False,True
697,0.015,0.845,0.14,0.96,0.01,0.01,0.01,False,False,True,True
698,0.021,0.815,0.163,0.95,0.02,0.02,0.02,False,False,False,True
699,0.018000000000000002,0.85,0.132,0.95,0.02,0.02,0.02,True,True,True,False
700,0.01,0.843,0.146,0.94,0.02,0.02,0.02,False,False,False,False
701,0.022000000000000002,0.853,0.125,0.94,0.02,0.02,0.02,True,True,True,True
702,0.023,0.825,0.152,0.95,0.02,0.02,0.02,False,True,True,True
703,0.027000000000000003,0.8420000000000001,0.131,0.95,0.02,0.02,0.02,True,False,False,False
704,0.019,0.802,0.17800000000000002,0.95,0.02,0.02,0.02,True,False,False,True
705,0.027000000000000003,0.85,0.12300000000000001,0.95,0.02,0.02,0.02,True,True,False,True
706,0.027000000000000003,0.8740000000000001,0.099,0.95,0.02,0.02,0.02,True,True,True,True
707,0.013999999999999999,0.81,0.17600000000000002,0.95,0.01,0.02,0.01,False,False,False,False
708,0.018000000000000002,0.848,0.135,0.95,0.02,0.02,0.02,True,True,True,True
709,0.021,0.825,0.154,0.02,0.02,0.95,0.02,True,True,False,False
710,0.035,0.8420000000000001,0.12300000000000001,0.1,0.01,0.87,0.01,False,False,False,False
711,0.04,0.875,0.085,0.02,0.01,0.95,0.01,False,False,False,True
712,0.012,0.851,0.13699999999999998,0.95,0.02,0.02,0.02,True,True,True,True
713,0.015,0.833,0.152,0.95,0.02,0.02,0.02,False,False,False,False
714,0.013999999999999999,0.856,0.131,0.94,0.02,0.02,0.02,True,True,True,True
715,0.012,0.866,0.12300000000000001,0.96,0.01,0.01,0.01,False,False,False,False
716,0.009000000000000001,0.809,0.18100000000000002,0.02,0.02,0.95,0.02,True,True,True,False
717,0.016,0.8240000000000001,0.16,0.02,0.02,0.95,0.02,False,False,True,False
718,0.02,0.799,0.18100000000000002,0.02,0.01,0.95,0.01,False,True,True,True
719,0.024,0.8190000000000001,0.158,0.95,0.02,0.02,0.02,True,True,False,False
720,0.027999999999999997,0.853,0.11900000000000001,0.95,0.02,0.02,0.02,False,False,True,True
721,0.015,0.853,0.132,0.95,0.02,0.02,0.02,False,False,True,True
722,0.033,0.787,0.18,0.95,0.02,0.02,0.02,True,True,False,False
723,0.012,0.8029999999999999,0.185,0.97,0.01,0.01,0.01,False,False,False,False
724,0.021,0.8320000000000001,0.146,0.96,0.01,0.02,0.01,True,False,True,True
725,0.018000000000000002,0.833,0.149,0.95,0.02,0.02,0.02,True,True,False,False
726,0.026000000000000002,0.797,0.177,0.96,0.01,0.02,0.01,False,False,False,False
727,0.017,0.8109999999999999,0.172,0.96,0.01,0.01,0.01,False,True,False,True
728,0.016,0.812,0.172,0.33,0.02,0.64,0.02,False,False,False,False
729,0.013000000000000001,0.875,0.11199999999999999,0.37,0.01,0.6,0.01,False,False,False,False
730,0.012,0.807,0.18,0.46,0.02,0.51,0.02,False,False,False,False
731,0.03,0.833,0.13699999999999998,0.36,0.02,0.6,0.02,False,False,False,False
732,0.022000000000000002,0.836,0.142,0.96,0.01,0.02,0.01,False,False,True,True
733,0.018000000000000002,0.871,0.111,0.96,0.01,0.02,0.01,True,True,False,False
734,0.019,0.852,0.13,0.95,0.02,0.02,0.02,True,False,False,False
735,0.022000000000000002,0.836,0.142,0.95,0.02,0.02,0.02,False,True,True,True
736,0.028999999999999998,0.8029999999999999,0.168,0.95,0.02,0.02,0.02,False,False,True,True
737,0.028999999999999998,0.852,0.11900000000000001,0.95,0.02,0.02,0.02,True,True,False,False
738,0.016,0.818,0.166,0.96,0.01,0.01,0.01,False,False,False,False
739,0.021,0.85,0.129,0.96,0.01,0.01,0.01,True,True,True,True
740,0.027000000000000003,0.8059999999999999,0.16699999999999998,0.96,0.01,0.01,0.01,True,True,True,False
741,0.017,0.86,0.124,0.96,0.01,0.01,0.01,False,False,False,True
742,0.021,0.8240000000000001,0.154,0.95,0.02,0.02,0.02,False,False,False,False
743,0.017,0.831,0.152,0.95,0.02,0.02,0.02,False,False,False,True
744,0.02,0.825,0.155,0.94,0.02,0.02,0.02,False,False,False,False
745,0.024,0.867,0.11,0.95,0.02,0.02,0.02,True,True,True,True
746,0.006999999999999999,0.8220000000000001,0.171,0.16,0.01,0.82,0.01,False,False,False,False
747,0.009000000000000001,0.845,0.146,0.21,0.01,0.77,0.01,True,True,False,False
748,0.017,0.847,0.136,0.29,0.01,0.69,0.01,False,True,True,False
749,0.019,0.8440000000000001,0.13699999999999998,0.02,0.02,0.95,0.02,False,False,False,False
750,0.012,0.865,0.12300000000000001,0.62,0.01,0.35,0.01,False,False,False,False
751,0.032,0.812,0.156,0.02,0.02,0.95,0.02,False,False,False,False
752,0.027000000000000003,0.8170000000000001,0.156,0.95,0.01,0.02,0.01,True,True,True,False
753,0.039,0.8140000000000001,0.147,0.95,0.01,0.02,0.01,True,False,True,True
754,0.026000000000000002,0.8640000000000001,0.11,0.95,0.02,0.02,0.02,False,False,False,True
755,0.024,0.8370000000000001,0.139,0.95,0.02,0.02,0.02,True,True,True,True
756,0.037000000000000005,0.867,0.096,0.33,0.01,0.64,0.01,False,False,False,False
757,0.023,0.8140000000000001,0.163,0.15,0.01,0.82,0.01,True,True,False,False
758,0.032,0.867,0.102,0.19,0.02,0.78,0.02,True,True,True,True
759,0.018000000000000002,0.81,0.172,0.02,0.02,0.95,0.02,True,False,False,True
760,0.006999999999999999,0.853,0.139,0.95,0.02,0.02,0.02,False,False,False,False
761,0.021,0.7879999999999999,0.191,0.95,0.02,0.02,0.02,True,True,True,True
762,0.02,0.84,0.139,0.95,0.02,0.02,0.02,False,False,False,False
763,0.013000000000000001,0.812,0.175,0.95,0.02,0.02,0.02,False,False,False,True
764,0.026000000000000002,0.836,0.138,0.93,0.02,0.02,0.02,True,True,False,False
765,0.035,0.825,0.14,0.95,0.02,0.02,0.02,True,True,True,True
766,0.016,0.836,0.14800000000000002,0.93,0.02,0.03,0.02,True,True,True,False
767,0.02,0.8490000000000001,0.132,0.96,0.01,0.02,0.01,False,False,False,False
768,0.016,0.8420000000000001,0.142,0.94,0.02,0.02,0.02,True,True,True,True
769,0.016,0.816,0.168,0.96,0.01,0.01,0.01,False,False,True,True
770,0.013999999999999999,0.816,0.17,0.93,0.02,0.03,0.02,False,True,True,True
771,0.015,0.807,0.17800000000000002,0.96,0.01,0.01,0.01,False,False,False,False
772,0.034,0.826,0.14,0.96,0.01,0.01,0.01,True,True,True,True
773,0.033,0.843,0.124,0.95,0.02,0.02,0.02,False,False,False,False
774,0.021,0.836,0.14300000000000002,0.95,0.02,0.02,0.02,False,False,False,False
775,0.017,0.8320000000000001,0.151,0.96,0.01,0.02,0.01,False,False,False,False
776,0.035,0.8240000000000001,0.141,0.96,0.01,0.02,0.01,True,True,True,True
777,0.028999999999999998,0.845,0.126,0.96,0.01,0.01,0.01,True,True,True,True
778,0.028999999999999998,0.8690000000000001,0.102,0.96,0.01,0.01,0.01,False,False,False,False
779,0.03,0.855,0.115,0.93,0.02,0.02,0.02,False,False,False,False
780,0.023,0.807,0.16899999999999998,0.93,0.02,0.02,0.02,True,False,False,False
781,0.016,0.8190000000000001,0.165,0.94,0.02,0.02,0.02,True,True,False,False
782,0.016,0.8420000000000001,0.141,0.94,0.02,0.02,0.02,True,True,True,False
783,0.02,0.857,0.12300000000000001,0.95,0.02,0.02,0.02,True,True,False,False
784,0.017,0.8079999999999999,0.175,0.96,0.01,0.02,0.01,True,True,False,False
785,0.022000000000000002,0.821,0.156,0.96,0.01,0.01,0.01,False,False,False,False
786,0.027000000000000003,0.8270000000000001,0.147,0.96,0.01,0.01,0.01,True,True,True,False
787,0.02,0.8079999999999999,0.172,0.02,0.02,0.94,0.02,True,True,True,True
788,0.016,0.8140000000000001,0.17,0.02,0.02,0.93,0.02,True,False,True,False
789,0.017,0.81,0.172,0.02,0.02,0.94,0.02,False,False,True,True
790,0.031,0.805,0.16399999999999998,0.03,0.02,0.93,0.02,True,False,False,True
791,0.018000000000000002,0.847,0.135,0.53,0.02,0.44,0.02,True,True,False,True
792,0.044000000000000004,0.805,0.151,0.51,0.01,0.46,0.01,True,True,False,True
793,0.019,0.851,0.131,0.89,0.07,0.02,0.02,False,False,False,False
794,0.019,0.8370000000000001,0.14400000000000002,0.95,0.02,0.02,0.02,False,False,True,True
795,0.011000000000000001,0.865,0.124,0.87,0.08,0.03,0.02,True,True,True,True
796,0.028999999999999998,0.8540000000000001,0.11599999999999999,0.95,0.02,0.02,0.02,False,False,False,False
797,0.02,0.8059999999999999,0.174,0.03,0.02,0.93,0.02,True,True,True,True
798,0.011000000000000001,0.889,0.099,0.02,0.02,0.94,0.02,False,False,True,True
799,0.025,0.7879999999999999,0.187,0.02,0.02,0.93,0.02,True,True,True,False
800,0.025,0.815,0.16,0.02,0.01,0.95,0.01,True,False,True,True
801,0.024,0.863,0.113,0.95,0.02,0.02,0.02,False,False,False,False
802,0.016,0.8220000000000001,0.162,0.95,0.02,0.02,0.02,True,True,True,True
803,0.032,0.826,0.141,0.95,0.02,0.02,0.02,False,False,True,False
804,0.021,0.847,0.131,0.96,0.01,0.02,0.01,False,False,False,False
805,0.021,0.835,0.14400000000000002,0.02,0.02,0.93,0.02,False,False,False,True
806,0.03,0.836,0.134,0.02,0.02,0.95,0.02,True,True,True,True
807,0.027999999999999997,0.852,0.12,0.02,0.02,0.95,0.02,True,True,True,True
808,0.039,0.818,0.142,0.02,0.02,0.94,0.02,True,True,True,True
809,0.025,0.885,0.091,0.96,0.01,0.01,0.01,False,False,False,False
810,0.025,0.861,0.114,0.96,0.01,0.01,0.01,False,True,True,False
811,0.017,0.831,0.152,0.95,0.01,0.02,0.01,False,False,False,False
812,0.021,0.836,0.14300000000000002,0.02,0.01,0.96,0.01,True,True,True,True
813,0.037000000000000005,0.8170000000000001,0.146,0.02,0.01,0.96,0.01,True,False,False,False
814,0.037000000000000005,0.851,0.11199999999999999,0.02,0.01,0.96,0.01,False,False,False,False
815,0.01,0.871,0.11800000000000001,0.02,0.02,0.95,0.02,True,True,True,True
816,0.016,0.815,0.16899999999999998,0.02,0.02,0.94,0.02,True,False,False,False
817,0.013000000000000001,0.8290000000000001,0.158,0.02,0.02,0.95,0.02,True,False,False,False
818,0.012,0.843,0.145,0.02,0.02,0.94,0.02,True,True,False,True
819,0.018000000000000002,0.799,0.184,0.96,0.01,0.01,0.01,False,True,False,False
820,0.025,0.818,0.157,0.96,0.01,0.01,0.01,True,True,True,True
821,0.027000000000000003,0.8140000000000001,0.159,0.96,0.01,0.02,0.01,True,True,True,True
822,0.031,0.831,0.138,0.96,0.01,0.01,0.01,False,False,False,False
823,0.013999999999999999,0.805,0.18100000000000002,0.95,0.02,0.02,0.02,True,True,True,True
824,0.016,0.823,0.161,0.94,0.02,0.02,0.02,True,True,True,True
825,0.027999999999999997,0.831,0.142,0.95,0.02,0.02,0.02,False,False,False,False
826,0.017,0.8170000000000001,0.166,0.96,0.01,0.01,0.01,False,False,False,False
827,0.022000000000000002,0.8440000000000001,0.133,0.95,0.02,0.02,0.02,False,False,True,True
828,0.022000000000000002,0.8290000000000001,0.149,0.95,0.02,0.02,0.02,True,True,False,False
829,0.016,0.816,0.168,0.95,0.02,0.02,0.02,False,False,False,False
830,0.017,0.8740000000000001,0.11,0.95,0.02,0.02,0.02,True,True,True,True
831,0.02,0.8440000000000001,0.135,0.96,0.01,0.01,0.01,False,False,True,True
832,0.032,0.8220000000000001,0.146,0.96,0.01,0.01,0.01,True,True,False,False
833,0.025,0.835,0.14,0.95,0.02,0.02,0.02,False,False,False,False
834,0.02,0.84,0.141,0.95,0.02,0.02,0.02,True,True,True,True
835,0.023,0.8190000000000001,0.159,0.95,0.01,0.02,0.01,True,True,True,True
836,0.038,0.805,0.157,0.96,0.01,0.02,0.01,False,True,True,False
837,0.019,0.818,0.163,0.96,0.01,0.02,0.01,True,True,False,False
838,0.015,0.8220000000000001,0.16399999999999998,0.95,0.02,0.02,0.02,False,True,False,False
839,0.023,0.8220000000000001,0.155,0.95,0.02,0.02,0.02,False,False,False,True
840,0.013000000000000001,0.831,0.157,0.95,0.02,0.02,0.02,True,True,True,True
841,0.018000000000000002,0.83,0.152,0.95,0.02,0.02,0.02,True,True,False,True
842,0.022000000000000002,0.8690000000000001,0.10800000000000001,0.95,0.02,0.02,0.02,True,True,True,True
843,0.021,0.78,0.19899999999999998,0.02,0.01,0.95,0.01,False,False,False,False
844,0.021,0.845,0.135,0.02,0.01,0.96,0.01,False,False,False,False
845,0.03,0.856,0.114,0.02,0.02,0.95,0.02,False,True,False,False
846,0.015,0.848,0.13699999999999998,0.02,0.01,0.95,0.01,False,False,False,False
847,0.034,0.8340000000000001,0.131,0.01,0.01,0.96,0.01,True,True,True,True
848,0.028999999999999998,0.84,0.131,0.01,0.01,0.96,0.01,True,True,True,False
849,0.024,0.8140000000000001,0.162,0.01,0.01,0.96,0.01,False,True,True,True
850,0.019,0.838,0.14300000000000002,0.96,0.01,0.01,0.01,False,False,False,False
851,0.033,0.82,0.147,0.96,0.01,0.02,0.01,False,False,False,False
852,0.022000000000000002,0.8170000000000001,0.161,0.96,0.01,0.01,0.01,False,False,False,False
853,0.02,0.823,0.157,0.96,0.01,0.01,0.01,True,False,True,True
854,0.016,0.8320000000000001,0.152,0.96,0.01,0.01,0.01,False,False,False,False
855,0.021,0.8140000000000001,0.165,0.95,0.02,0.02,0.02,False,False,False,True
856,0.027999999999999997,0.853,0.12,0.96,0.01,0.01,0.01,False,False,True,True
857,0.024,0.8490000000000001,0.127,0.95,0.02,0.02,0.02,True,True,False,False
858,0.03,0.833,0.13699999999999998,0.02,0.02,0.95,0.02,True,True,True,True
859,0.023,0.83,0.147,0.02,0.01,0.95,0.01,True,True,False,False
860,0.034,0.833,0.133,0.02,0.02,0.95,0.02,False,False,False,True
861,0.022000000000000002,0.825,0.153,0.02,0.01,0.96,0.01,False,False,False,False
862,0.023,0.83,0.147,0.02,0.02,0.93,0.02,True,True,True,True
863,0.023,0.853,0.125,0.02,0.02,0.94,0.02,False,False,True,True
864,0.02,0.8640000000000001,0.11599999999999999,0.02,0.02,0.93,0.02,False,True,False,False
865,0.018000000000000002,0.887,0.095,0.02,0.02,0.93,0.02,True,True,False,False
866,0.018000000000000002,0.8170000000000001,0.166,0.02,0.01,0.96,0.01,False,False,False,False
867,0.021,0.8759999999999999,0.10300000000000001,0.02,0.02,0.95,0.02,True,True,True,True
868,0.025,0.858,0.11800000000000001,0.02,0.02,0.95,0.02,False,True,False,False
869,0.031,0.79,0.179,0.02,0.02,0.94,0.02,False,False,True,False
870,0.027999999999999997,0.865,0.107,0.95,0.02,0.02,0.02,True,True,True,True
871,0.024,0.8320000000000001,0.145,0.95,0.02,0.02,0.02,False,False,True,True
872,0.012,0.867,0.121,0.96,0.01,0.01,0.01,True,True,True,True
873,0.009000000000000001,0.818,0.17300000000000001,0.97,0.01,0.01,0.01,False,False,False,False
874,0.024,0.816,0.161,0.94,0.02,0.02,0.02,False,False,False,False
875,0.023,0.8340000000000001,0.14300000000000002,0.93,0.02,0.02,0.02,True,False,False,False
876,0.028999999999999998,0.8759999999999999,0.095,0.93,0.02,0.02,0.02,True,True,True,False
877,0.012,0.8740000000000001,0.113,0.93,0.02,0.03,0.02,False,True,False,False
878,0.016,0.85,0.134,0.96,0.01,0.02,0.01,True,True,True,True
879,0.026000000000000002,0.836,0.138,0.95,0.02,0.02,0.02,False,True,True,True
880,0.022000000000000002,0.81,0.168,0.96,0.01,0.01,0.01,True,True,True,False
881,0.015,0.816,0.16899999999999998,0.95,0.02,0.02,0.02,False,False,False,False
882,0.016,0.853,0.131,0.96,0.01,0.01,0.01,False,False,False,False
883,0.034,0.8079999999999999,0.158,0.96,0.01,0.01,0.01,False,False,True,False
884,0.025,0.835,0.14,0.54,0.01,0.43,0.01,False,False,False,True
885,0.013000000000000001,0.821,0.166,0.66,0.02,0.3,0.02,True,False,True,True
886,0.022000000000000002,0.836,0.142,0.96,0.01,0.01,0.01,True,True,True,True
887,0.017,0.836,0.147,0.96,0.01,0.01,0.01,True,True,True,True
888,0.02,0.847,0.133,0.96,0.01,0.01,0.01,False,False,False,True
889,0.017,0.868,0.115,0.96,0.01,0.01,0.01,False,False,False,True
890,0.025,0.8390000000000001,0.136,0.96,0.01,0.01,0.01,True,True,True,True
891,0.019,0.828,0.153,0.96,0.01,0.01,0.01,True,True,True,True
892,0.013999999999999999,0.8190000000000001,0.166,0.96,0.01,0.01,0.01,True,True,True,True
893,0.017,0.836,0.147,0.96,0.01,0.01,0.01,True,True,True,True
894,0.017,0.804,0.179,0.95,0.02,0.02,0.02,False,False,False,False
895,0.027000000000000003,0.873,0.1,0.96,0.01,0.01,0.01,True,False,False,False
896,0.023,0.856,0.122,0.96,0.01,0.01,0.01,True,True,True,True
897,0.021,0.8540000000000001,0.126,0.38,0.01,0.6,0.01,True,False,False,False
898,0.013000000000000001,0.8370000000000001,0.151,0.43,0.02,0.54,0.02,True,True,False,False
899,0.025,0.855,0.12,0.48,0.01,0.49,0.01,False,False,False,False
900,0.02,0.826,0.155,0.95,0.02,0.02,0.02,False,False,False,True
901,0.019,0.879,0.102,0.95,0.02,0.02,0.02,True,True,False,False
902,0.03,0.861,0.109,0.95,0.02,0.02,0.02,True,True,True,True
903,0.019,0.831,0.15,0.96,0.01,0.02,0.01,True,False,True,False
904,0.02,0.8270000000000001,0.153,0.95,0.02,0.02,0.02,False,False,False,False
905,0.021,0.8079999999999999,0.171,0.95,0.02,0.02,0.02,False,False,False,False
906,0.034,0.805,0.161,0.96,0.01,0.02,0.01,True,True,False,False
907,0.017,0.853,0.131,0.01,0.01,0.96,0.01,False,False,False,False
908,0.006,0.853,0.141,0.02,0.02,0.95,0.02,True,True,False,False
909,0.02,0.8079999999999999,0.172,0.02,0.01,0.95,0.01,True,True,True,False
910,0.013000000000000001,0.8390000000000001,0.149,0.02,0.02,0.94,0.02,False,False,False,False
911,0.013999999999999999,0.823,0.163,0.02,0.01,0.96,0.01,False,False,False,False
912,0.019,0.82,0.161,0.02,0.02,0.95,0.01,False,False,False,False
913,0.026000000000000002,0.8320000000000001,0.141,0.02,0.02,0.95,0.02,True,True,False,True
914,0.019,0.836,0.145,0.95,0.02,0.02,0.02,True,True,True,True
915,0.017,0.823,0.16,0.95,0.02,0.02,0.02,True,True,True,True
916,0.024,0.838,0.138,0.95,0.02,0.02,0.02,True,True,True,True
917,0.02,0.8540000000000001,0.126,0.95,0.02,0.02,0.02,True,True,True,True
918,0.012,0.799,0.19,0.96,0.01,0.01,0.01,True,True,True,True
919,0.025,0.8440000000000001,0.13,0.95,0.02,0.02,0.02,False,False,True,False
920,0.022000000000000002,0.857,0.121,0.95,0.02,0.02,0.02,True,True,True,False
921,0.016,0.833,0.151,0.95,0.02,0.02,0.02,False,False,False,False
922,0.025,0.847,0.128,0.02,0.02,0.95,0.02,True,True,True,True
923,0.026000000000000002,0.8320000000000001,0.141,0.02,0.01,0.95,0.01,False,False,False,False
924,0.026000000000000002,0.826,0.14800000000000002,0.88,0.08,0.02,0.02,True,True,False,True
925,0.024,0.873,0.102,0.85,0.11,0.02,0.02,True,True,True,True
926,0.015,0.8009999999999999,0.185,0.95,0.02,0.02,0.02,False,True,False,True
927,0.031,0.816,0.152,0.94,0.02,0.02,0.02,False,False,False,True
928,0.021,0.851,0.128,0.95,0.02,0.02,0.02,True,True,True,True
929,0.013999999999999999,0.833,0.153,0.96,0.01,0.01,0.01,False,False,False,False
930,0.037000000000000005,0.873,0.09,0.96,0.01,0.02,0.01,False,True,True,True
931,0.022000000000000002,0.853,0.125,0.95,0.02,0.02,0.02,False,False,False,False
932,0.012,0.82,0.16899999999999998,0.95,0.02,0.02,0.02,False,False,False,False
933,0.03,0.835,0.135,0.95,0.02,0.02,0.02,False,False,False,False
934,0.021,0.8440000000000001,0.135,0.95,0.02,0.02,0.02,False,False,False,False
935,0.006999999999999999,0.8440000000000001,0.149,0.96,0.01,0.01,0.01,True,True,True,True
936,0.017,0.841,0.142,0.96,0.01,0.01,0.01,False,False,False,False
937,0.032,0.8590000000000001,0.11,0.96,0.01,0.01,0.01,True,True,True,False
938,0.033,0.813,0.154,0.96,0.01,0.01,0.01,True,True,False,False
939,0.027999999999999997,0.858,0.114,0.02,0.01,0.96,0.01,False,False,False,False
940,0.013000000000000001,0.8170000000000001,0.17,0.02,0.02,0.95,0.02,True,True,True,True
941,0.018000000000000002,0.861,0.121,0.02,0.01,0.95,0.01,True,False,False,False
942,0.009000000000000001,0.87,0.122,0.95,0.02,0.02,0.02,False,False,False,False
943,0.033,0.823,0.14400000000000002,0.95,0.02,0.02,0.02,False,False,True,False
944,0.012,0.831,0.157,0.95,0.01,0.02,0.01,False,False,False,False
945,0.021,0.8390000000000001,0.14,0.95,0.02,0.02,0.02,False,False,True,False
946,0.013999999999999999,0.8640000000000001,0.122,0.94,0.02,0.02,0.02,True,True,True,True
947,0.028999999999999998,0.8270000000000001,0.14300000000000002,0.95,0.02,0.02,0.02,True,False,False,True
948,0.013000000000000001,0.816,0.171,0.95,0.02,0.02,0.02,True,True,False,True
949,0.017,0.85,0.133,0.96,0.01,0.02,0.01,True,True,False,False
950,0.032,0.8140000000000001,0.154,0.96,0.01,0.01,0.01,True,True,True,True
951,0.019,0.86,0.121,0.95,0.02,0.02,0.02,True,True,True,True
952,0.02,0.8390000000000001,0.141,0.27,0.01,0.7,0.01,True,True,True,False
953,0.022000000000000002,0.845,0.133,0.34,0.02,0.63,0.02,True,True,True,False
954,0.023,0.8220000000000001,0.154,0.95,0.02,0.02,0.02,False,True,True,True
955,0.027999999999999997,0.8029999999999999,0.16899999999999998,0.3,0.01,0.67,0.01,False,False,False,False
956,0.017,0.855,0.128,0.95,0.02,0.02,0.02,True,True,True,False
957,0.011000000000000001,0.8140000000000001,0.174,0.24,0.02,0.73,0.02,False,False,False,False
958,0.024,0.855,0.121,0.94,0.02,0.02,0.02,True,False,False,True
959,0.025,0.823,0.151,0.02,0.02,0.94,0.02,True,True,True,True
960,0.023,0.852,0.125,0.02,0.02,0.95,0.02,False,False,False,False
961,0.025,0.84,0.135,0.02,0.02,0.95,0.02,True,True,True,False
962,0.018000000000000002,0.8140000000000001,0.168,0.01,0.01,0.96,0.01,True,False,False,False
963,0.012,0.8490000000000001,0.139,0.96,0.01,0.01,0.01,True,False,False,True
964,0.025,0.8590000000000001,0.11599999999999999,0.96,0.01,0.01,0.01,False,False,True,False
965,0.011000000000000001,0.8340000000000001,0.155,0.96,0.01,0.01,0.01,False,False,False,False
966,0.028999999999999998,0.7809999999999999,0.19,0.96,0.01,0.01,0.01,True,False,False,False
967,0.023,0.818,0.159,0.17,0.01,0.8,0.01,False,False,False,False
968,0.035,0.836,0.129,0.02,0.01,0.96,0.01,False,False,True,False
969,0.013000000000000001,0.83,0.157,0.02,0.01,0.96,0.01,True,True,False,True
970,0.017,0.8370000000000001,0.146,0.37,0.01,0.6,0.01,True,True,True,True
971,0.017,0.831,0.152,0.02,0.01,0.95,0.01,True,True,True,False
972,0.027999999999999997,0.809,0.163,0.02,0.02,0.95,0.02,False,False,False,False
973,0.021,0.841,0.138,0.32,0.01,0.66,0.01,True,True,True,True
974,0.022000000000000002,0.8490000000000001,0.13,0.16,0.01,0.81,0.01,False,False,True,False
975,0.027999999999999997,0.8320000000000001,0.14,0.95,0.02,0.02,0.02,True,True,True,False
976,0.045,0.8290000000000001,0.125,0.95,0.02,0.02,0.02,True,True,True,True
